@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 2\nSize of the tree: 3\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

get-drink-set.arff,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.01315,0.019252,8.657688,7.094919,10.061816,0.481199,9.580616,0.402473,0.019248,0.383225,9.580616,0.383225,2272.653223,1,2,0,0,1,23,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5907,35905,6850,100,54,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
get-drink-set.arff,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,24,1,0,96,4,0,0.647887,0.046492,0.19925,30.608536,73.428933,10.061816,7.720753,2.341062,0.402473,0.30883,0.093642,6.149355,0.245974,1458.711206,0.5,1,0,0,1,23,0.5,1,1,0.5,0.666667,0.692219,0.782609,0.545455,0.96,0.46,0.54,0.04,0.961667,0.96,0.953759,0.692219,0.782609,0.930303,0.822695,0.96,0.016,0,0.015625,0,15.625,0,5907,35905,6850,96,52,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
get-drink-set.arff,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0.014213,0.019809,9.209164,7.166888,9.932385,0.49913,9.433255,0.413849,0.020797,0.393052,9.433255,0.393052,2244.688069,1,2,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5907,36054,6701,100,54.166667,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
get-drink-set.arff,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.647059,0.048429,0.203359,31.379208,73.576228,9.932385,7.720753,2.211632,0.413849,0.321698,0.092151,6.014046,0.250585,1431.071038,0.5,1,0,0,1,22,0.5,1,1,0.5,0.666667,0.691564,0.772727,0.545455,0.958333,0.458333,0.541667,0.041667,0.960145,0.958333,0.951852,0.691564,0.772727,0.925889,0.822222,0.958333,0,0,0,0,0,0,5907,36054,6701,95.833333,52.083333,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
get-drink-set.arff,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0.013698,0.019649,8.875675,7.109151,9.932385,0.481199,9.451186,0.413849,0.02005,0.393799,9.451186,0.393799,2248.954813,1,2,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5907,36054,6701,100,54.166667,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
get-drink-set.arff,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,23,1,0,95.833333,4.166667,0,0.777778,0.044444,0.168874,28.797417,61.099613,9.932385,2.743392,7.188993,0.413849,0.114308,0.299541,6.151402,0.256308,1463.755608,1,2,0.045455,1,0.954545,21,0,0,0.666667,1,0.8,0.797724,0.988636,0.833333,0.958333,0.003788,0.996212,0.041667,0.972222,0.958333,0.962016,0.797724,0.988636,0.9843,0.888372,0.958333,0,0,0,0,0,0,6271,36054,6701,100,56.25,'Number of leaves: 5\nSize of the tree: 9\n',9,5,5
get-drink-set.arff,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,221,24,24,0,0,100,0,0,1,0.013698,0.019649,8.875675,7.109151,9.932385,0.481199,9.451186,0.413849,0.02005,0.393799,9.451186,0.393799,2248.954813,1,2,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5907,36054,6701,100,54.166667,'Number of leaves: 4\nSize of the tree: 7\n',7,4,4
go-to-bed-set.arff,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.049681,0.13,25.436229,39.922124,13.317266,2.203492,11.113773,0.532691,0.08814,0.444551,11.113773,0.444551,2384.247962,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,35905,6850,100,56,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,24,1,0,96,4,0,0.834437,0.072832,0.178275,37.289212,54.747324,13.317266,3.552294,9.764971,0.532691,0.142092,0.390599,8.40646,0.336258,1803.445615,1,3,0.045455,1,0.954545,21,0,0,0.75,1,0.857143,0.846114,0.977273,0.75,0.96,0.005455,0.994545,0.04,0.97,0.96,0.962392,0.846114,0.977273,0.9652,0.916944,0.96,0,0,0,0,0,0,5179,35905,6850,100,58,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
go-to-bed-set.arff,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20180420.13,220,25,25,0,0,100,0,0,1,0.049681,0.13,25.436229,39.922124,13.317266,2.203492,11.113773,0.532691,0.08814,0.444551,11.113773,0.444551,2384.247962,1,3,0,0,1,22,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5179,35905,6850,100,56,'Number of leaves: 2\nSize of the tree: 3\n',3,2,2
